name,code
瀚亞投資─美國高收益債券基金Adm(美元月配),UHYBUM
富達基金－全球科技基金,LU0099574567
PIMCO總回報債券基金-E級類別(收息股份),PIMCO-BT4
聯博-歐洲價值型基金BD月配級別歐元,ABEVPBDHEDGE
景順歐元儲備基金A股歐元,2057AA
施羅德環球基金系列-環球股債收息基金(澳幣對沖)A類股份-配息單位,TGMIA
羅素全球策略收益基金TWNDH收益類別,IE00B931T832
安盛環球基金-泛靈頓歐洲房地產基金ACap(美元避險),AXAWAACAH
鋒裕基金-歐洲研究I2(歐元),PIMERHUI
鋒裕基金-美國高息A2,PIMUSYA2
聯博-全球債券基金AT股歐元避險,ABGBPATHEDGE
歐義銳榮新興亞洲股票基金R2,LU0299921006
MFS全盛基金系列-MFS全盛通脹調整債券基金A2(美元),MFSIAA2
天達環球策略基金-環球動力基金F累積股份,GDY501
貝萊德新興市場當地債券基金A2美元,BLKLESUA
MFS全盛基金系列-MFS全盛研究債券基金I1(美元),MFRBIU1
德意志黃金貴金屬股票基金LC,LU0273159177
聯博-全球債券基金C2股歐元,ABGBPC2EUR
聯博-全球高收益債券基金BT股澳幣避險,ABGHYBTAUDH
匯豐環球投資基金-俄羅斯股票AD,TREAD
施羅德環球基金系列-亞洲可轉換債券基金(歐元對沖)C類股份-累積單位,KACBF
聯博-亞洲股票基金S1股歐元,ABAXJS1EUR
木星全球系列-木星動力債券基金L類股美元避險累積,LU0853555463
貝萊德日本特別時機基金C2日圓,BLKMLFPC
富達基金-日本潛力優勢基金A股累計美元避險,LU0997587083
聯博-亞洲股票基金AD月配英鎊避險級別,ABAXJADGBPH
百達-全球高息精選-HR南非幣月配息,LU0998210602
瀚亞投資─亞洲當地貨幣債券基金Andm(紐幣避險月配),AL7
百達-林木資源-R美元,LU0340558583
聯博-新興市場債券基金A股美元,ABEMDAUSD
NN(L)亞洲債券基金Y股對沖級別南非幣(月配息),NNADHYDZARH
聯博-美國前瞻主題基金I股美元,ABUSTRIUSD
瀚亞投資-日本股票基金Admc1(美元避險穩定月配),JE3
施羅德環球基金系列-英國股票(美元對沖)A類股份-累積單位,LUKED
瀚亞投資-日本股票基金Azdmc1(南非幣避險穩定月配),JE6
瀚亞投資-日本股票基金Aadmc1(澳幣避險穩定月配),JE4
瀚亞投資-日本股票基金Andmc1(紐幣避險穩定月配),JE5
富達基金-亞太入息基金(A-MINCOME(G)-USD類股份),LU0877626530
駿利資產管理基金-駿利環球生命科技基金I股歐元累計(對沖),JANIEUR
天達環球策略基金-亞洲股票基金C收益股份,GAEC
聯博-美國成長基金A股歐元,ABAGPAEUR
摩根新興市場債券基金－摩根新興市場債券(美元)-A股(累計),EMDAAU
安本環球-歐洲股票基金A2,AEEUE
施羅德環球基金系列-亞洲債券B1類股份-配息單位,IASBK
施羅德環球基金系列-環球計量優勢股票(歐元)A1類股份-累積單位,AGQGG
施羅德環球基金系列-環球計量優勢股票C類股份-累積單位(歐元),AGQGF
貝萊德環球動力股票基金A2美元,BLKGDAAU
聯博-中國時機基金BD月配歐元避險級別,ABCOPBDHEDGE
瀚亞投資-全球新興市場債券基金Aadm(澳幣避險月配),GGM
施羅德環球基金系列-亞洲債券C類股份-配息單位,IASBC
施羅德環球基金系列-亞洲債券A類股份-配息單位,IASBA
施羅德環球基金系列-亞洲債券C類股份-累積單位,IASBF
施羅德環球基金系列-亞洲債券A1類股份-累積單位,IASBG
施羅德環球基金系列-亞洲債券A類股份-累積單位,IASBD
天達環球策略基金-環球天然資源基金C收益股份,GDRC
鋒裕基金-美元綜合債券UXD,PIMUABUXD
NN(L)歐元高股息基金X股歐元(月配息),NNEHDXDEUR
美盛凱利美國積極成長基金優類股美元累積型,IE00B241FC99
貝萊德全球股票收益基金A2美元,BLKGEAUT
貝萊德歐元優質債券基金A3美元,BLKJBXAA
富蘭克林坦伯頓全球投資系列-歐洲高收益基金歐元A(Mdis)股,0486
法儲銀盧米斯賽勒斯美國探索基金R-AEUR,LU0147925118
德意志中國股票FC,LU0273146190
瑞聯UBAM美國價值股票基金美元IC,LU0181362285
駿利資產管理基金-駿利美國研究基金B美元累計,JANCRB1
聯博-全球成長趨勢基金I股歐元,ABGGTIEUR
NN(L)新興市場債券基金Y股美元(月配息),NNEMDHYDUSD
鋒裕基金-策略收益I2,PIMSTII2
聯博-房貸收益基金S1X級別美元,ABSMDS1USD
景順歐洲指標增值基金A(美元對沖)股美元,2048A7
富蘭克林坦伯頓全球投資系列-歐洲基金美元A(Ydis)股,0809
富蘭克林坦伯頓全球投資系列－全球房地產基金美元B(Qdis)股,0378
德意志歐洲高收益公司債美元避險月配息級別USDLDMH,LU0616840939
資本集團新興市場完全機會基金(盧森堡)X,CIETOPXEUR
NN(L)原物料基金Y股歐元,NNMYEUR
木星季領息債券基金-英鎊,GB0002691805GBP
富蘭克林坦伯頓全球投資系列－全球房地產基金美元A(acc)股,0375
聯博-全球高收益債券基金BA(穩定月配)級別美元,ABGHYBAUSD
富蘭克林坦伯頓全球投資系列-全球基金美元A(Ydis)股,0801
富蘭克林坦伯頓全球投資系列-歐元全球基金歐元A(Ydis)股,0802
富蘭克林坦伯頓全球投資系列-中小型企業基金美元A(Ydis)股,0803
CI資本國際新興市場股票基金B(美元),CIEMFBUSD
瀚亞投資─亞洲當地貨幣債券基金Azdm(南非幣避險月配),ALZ
木星生態基金英鎊,GB0005812150GBP
富蘭克林坦伯頓全球投資系列-金磚四國基金美元A(acc)股,0575
富達基金-全球消費行業基金(Y類股份累計股份-歐元),LU0346388613
天利(盧森堡)-全球新興市場短期債券基金I(歐元避險),000AMEXIEH
路博邁投資基金-NB美國房地產基金I累積類股(歐元),IE00B0T0GS00
駿利資產管理基金-駿利策略Alpha基金B股美元累計,JANACB1
聯博-房貸收益基金AX級別美元,ABSMDAUSD
富達基金－歐盟50TM基金,LU0069450319
富達基金-全球入息基金(Y類股累計-歐元避險),LU0605515880
天達環球策略基金-新興市場多重收益基金C累積股份,EMA763
天達環球策略基金-新興市場多重收益基金A累積股份,EMA761
聯博-全球高收益債券基金S1股歐元,ABGHYS1EUR
施羅德環球基金系列-環球小型公司(歐元)A1類股份-累積單位,AGSCG
聯博-歐洲收益基金S1股美元,ABEIOPS1USD
天達環球策略基金-新興市場多重收益基金IX收益股份,EMA768
天達環球策略基金-新興市場多重收益基金A收益-2股份(月配),EMA769
施羅德環球基金系列-亞洲總回報(歐元對沖)C類股份-累積單位,KAARF
景順環球高收益債券基金A-固定月配息股美元,1064AF
聯博-全球成長趨勢基金I股美元,ABGGTIUSD
施羅德環球基金系列-環球可轉換債券C類股份-配息單位,IGCBC
施羅德環球基金系列-環球可轉換債券A類股份-累積單位,IGCBD
NN(L)新興市場債券基金X股對沖級別歐元,NNEMDHXEURH
施羅德環球基金系列-環球可轉換債券C類股份-累積單位,IGCBF
施羅德環球基金系列-環球可轉換債券A1類股份-累積單位,IGCBG
天達環球策略基金-環球策略收益基金F收益-2股份,GHIF
富達基金－歐元債券基金(A股月配息),LU0168050333
NN(L)美國高股息基金X股對沖級別歐元,NNUSHDXEURH
天達環球策略基金-環球策略收益基金C收益-2股份,GHIC
瀚亞投資─亞洲當地貨幣債券基金A(美元),IOALBA
天利(盧森堡)-新興市場公司債券基金I(歐元避險),000AMEGEMIEH
歐義銳榮能源原物料基金R2,LU0299359983
景順英國債券基金C-季配息股英鎊,1022CQ
駿利資產管理基金-駿利美國研究基金A股歐元累計(對沖),JANCRA2
鋒裕基金-新興歐洲及地中海股票I2(歐元),PIMEEEUI
聯博-美國收益基金S1股歐元,ABAIPS1EUR
瀚亞投資─亞洲債券基金Az(南非幣避險),AB2
駿利資產管理基金-駿利靈活入息基金B美元累計,JANFIB2
鋒裕基金-新興市場債券A股南非幣收益(穩定配息),PIMEMBZIASD
富達基金-全球入息基金(A類股累計-美元),LU0772969993
貝萊德歐元優質債券基金C2歐元,BLKMBECC
美盛QS新興市場股票基金優類股歐元累積型,IE00B241H013
摩根東歐基金－摩根東歐(美元)－A股(累計),EAEAAU
聯博-歐洲價值型基金SD月配級別歐元,ABEVPSDEUR
聯博-全球複合型股票基金S級別美元,ABGEBSUSD
瀚亞投資─亞洲債券基金B(美元),ABB
景順日本小型企業基金A-年配息股美元,2120AD
貝萊德歐洲價值型基金HedgedA2美元,BLKEVAUH
鋒裕基金-新興市場債券B2(歐元),PIMEMBUB2
瀚亞投資─大中華股票基金A(美元),IOGCUA
鋒裕基金-中國股票T2,PIMCETUSD
MFS全盛基金系列-MFS全盛亞太(日本以外)基金C1(美元),MFMADCR
天達環球策略基金-美國股票基金C收益股份,GABC
聯博-歐洲收益基金BT股歐元,ABEIOPBTEUR
鋒裕基金-新興歐洲及地中海股票B2(歐元),PIMEEEUB
瀚亞投資─亞洲債券基金Azdm(南非幣避險月配),ABZ
資本集團歐洲成長及收益基金(盧森堡)Bh(美元),CIEGBHUSD
鋒裕基金-美國高息U股澳幣收益(穩定配息),PIMUSYAIUSD
駿利資產管理基金-駿利環球房地產基金A美元入息,JANREA1
瑞銀(盧森堡)美元債券基金,608429
駿利資產管理基金-駿利環球房地產基金A美元累計,JANREA2
羅素亞太(日本除外)基金-TDB收益類別(美元),IE00B9LCLS21
鋒裕基金-新興市場債券UXD,PIMEMBUXD
德意志全球主題NC,LU0298697664
富蘭克林坦伯頓全球投資系列-全球核心策略基金歐元A(acc)股,0154
聯博-中國時機基金A級別歐元,ABGCHAEUR
富蘭克林坦伯頓全球投資系列-全球核心策略基金美元A(acc)股,0152
瑞銀(盧森堡)歐元高收益債券基金(歐元)K-1,4734592
歐義銳榮新興亞洲股票基金R,LU0090981274
聯博-成熟市場多元收益基金A2X級別美元,ABGCPA2USD
匯豐環球投資基金-全球股票氣候變化概念股票AD,TCMCA
瑞銀(盧森堡)歐元高收益債券基金(歐元)I-A1-累積,4734599
鋒裕基金-美國鋒裕基金A2,PIMAME
鋒裕基金-美國中型資本價值U2,PIMUSMU2
聯博-房貸收益基金IX級別歐元,ABSMDIEUR
天達環球策略基金-環球能源基金I累積股份(歐元),GEN581
天達環球策略基金-環球能源基金I累積股份,GEN580
貝萊德拉丁美洲基金D2歐元,BLKLAADE
富蘭克林黃金基金美元A股,132
聯博-新興市場價值基金S1股美元,ABEMVS1USD
霸菱大東協基金-I類歐元累積型,HBPFU-CI
貝萊德環球高收益債券基金A8多幣別穩定月配息股份-澳幣避險,BLKGYAAH
法巴百利達亞洲(日本除外)債券基金-月配H(澳幣),LU0823379119
摩根環球高收益債券基金－摩根環球高收益債券(澳幣對沖)－A股(利率入息),GHYAIA
NN(L)環球高股息基金Y股對沖級別澳幣(月配息),NNGHDYDAUDH
安本環球-世界資源股票基金A2,AEWRES
美盛QSMV亞太(日本除外)收益股票基金A類股美元配息型(A),IE0034204895
路博邁投資基金-NB高收益債券基金E累積類股(澳幣),IE00BNJZT213
荷寶資本成長基金-荷寶亞太優越股票D歐元,LU0084617165
施羅德環球基金系列-歐元股票C類股份-累積單位(美元對沖),LEEQF
聯博-美國成長基金BD月配南非幣避險級別,ABAGPBDZARH
貝萊德世界健康科學基金C2美元,BLKMWHCC
NN(L)銀行及保險基金X股美元,NNBIXUSD
宏利環球基金-美國特別機會基金AAInc,MGF24
瑞銀(盧森堡)亞洲全方位債券基金(美元),10532248
資本集團全球機會高收益債券基金(盧森堡)X(美元),CIFGHIOXUSD
宏利環球基金－巨龍增長基金A股,MGF20
貝萊德環球政府債券基金A3美元,BLKJUBAA
宏利環球基金－美國特別機會基金T股,MGF22
聯博-歐元區策略價值基金I股歐元,ABESVIEUR
鋒裕基金-歐洲潛力U2,PIMEPLU2
貝萊德歐洲靈活股票基金A2歐元,BLKMCEGA
MFS全盛基金系列-MFS全盛有限償還期基金C1(美元),MFMLMCR
鋒裕基金-美國高息B股澳幣收益(穩定配息),PIMUSYAIBSD
羅素新興市場股票基金,IE0032129094
摩根歐洲小型企業基金－摩根歐洲小型企業(歐元)－A股(分派),JFEUSC
鋒裕基金-美國高息A2(歐元),PIMUSYUA2
貝萊德中國基金C2美元,BLKCCCUT
鋒裕基金-歐洲潛力B2(歐元),PIMEPLUB
MFS全盛基金系列-MFS全盛美國價值基金I1(美元),MUSVIU1
富蘭克林高成長基金A股,158
聯博-歐洲收益基金S1股美元避險,ABEIOPS1USDH
鋒裕基金-歐洲潛力T2(歐元),PIMEPLUT
施羅德環球基金系列-環球高收益(澳幣對沖)A1類股份-配息單位,TGHYJ
瑞銀(盧森堡)美國小型股票基金(美元),618344
貝萊德日本特別時機基金HedgedA2歐元,BLKMDHAA
東方匯理長鷹多重資產基金FA-MD(月配息),FEAIFFAMD
先機全球新興市場基金B類收益股(美元),SKANB27
先機環球債券基金B類收益股(美元),SKANB24
先機完全回報美元債券基金B類收益股(美元),SKANB25
鋒裕基金-美國中型資本價值T2(歐元),PIMUSMUT
聯博-中國時機基金S級別美元,ABCOPSUSD
天達環球策略基金-環球動力股息基金I累積股份,GEE849
利安資金新加坡均衡基金(新元),OSBF
聯博-印度成長基金I股歐元,ABIGFIEUR
路博邁投資基金-NB美國房地產基金E累積類股(美元),IE00BNK02Q08
駿利資產管理基金-駿利環球研究基金B美元累計,JANGRBD
霸菱新興市場當地貨幣債券基金-I類美元配息型,EMINC-CI
資本集團全球股票基金(盧森堡)B(美元),CIFGEFUSD
鋒裕基金-美國中型資本價值B2(歐元),PIMUSMUB
富達基金－美國成長基金,LU0077335932
富達基金-全球高評等收益基金(美元累積),LU0390710027
瀚亞投資─優質公司債基金Aadm(澳幣避險月配),IUCBAA
摩根太平洋科技基金,JFPATT
施羅德環球基金系列-新興市場A類股份-配息單位,IEMKA
鋒裕基金-歐洲潛力A2,PIMEPL
瑞銀(盧森堡)澳幣基金-KC,4731657
歐義銳榮新興市場債券基金R2,LU0299363662
PIMCO新興市場債券基金-E級類別(收息股份),PIMCO-BE4
路博邁投資基金-NB新興市場本地貨幣債券基金C2累積類股(澳幣),IE00BTLWS926
NN(L)環球高收益基金Y股對沖級別歐元(月配息),NNGHYYDEURH
百達-美國股票精選-HR歐元,LU0256845677
普信美國小型公司股票型基金A(美元),TROWSE004AUSD
貝萊德環球特別時機基金A2美元,BLKMYEAA
聯博-精選美國股票基金I股歐元,ABSUEIEUR
聯博-美國收益基金AA(穩定月配)部分利率避險級別,ABAIPAADURH
首域環球傘型基金-首域世界領先基金,FSIF100I
瀚亞投資─M&G北美股息基金A(歐元),MAMFEA
聯博-房貸收益基金I2級別美元,ABMOPI2USD
首域環球傘型基金-首域亞洲增長基金-第四類股-USD,FSIFAG4
鋒裕基金-環球生態I2,PIMGECI
德意志亞洲首選LC,LU0145648290
富達基金－瑞士基金,LU0054754816
富達基金-德國基金A股累計美元避險,LU1046421878
聯博-新興市場債券基金BT股歐元避險,ABEMDBTHEDGE
摩根投資基金-多重收益基金-摩根多重收益(美元對沖)-A股(累計),GLIAAU
NN(L)新興市場債券基金Y股美元,NNEMDHYUSD
先機歐洲股票基金C類累積(美元),SKANC13
富蘭克林坦伯頓全球投資系列－互利歐洲基金美元避險A(acc)股-H1,1659
先機北美股票基金C類累積(美元),SKANC16
MFS全盛基金系列-MFS全盛歐洲研究基金I1(歐元),MFEEIE1
先機美國入息基金C類累積(美元),SKANC15
摩根投資基金-多重收益基金-摩根多重收益(澳幣對沖)-A股(累計),GLIAAA
柏瑞環球基金-柏瑞日本小型公司股票基金Y3,AJSCY3
MFS全盛基金系列-MFS全盛歐洲研究基金I1(美元),MFEEIED
駿利資產管理基金-駿利美國短期債券基金B美元累計,JANSTB2
駿利資產管理基金-駿利美國短期債券基金B美元入息,JANSTB1
貝萊德環球企業債券基金A8多幣別穩定月配息股份-澳幣避險,BLKGCAAH
鋒裕基金-策略收益I2(歐元),PIMSTIUI2
施羅德環球基金系列-新興市場債券(歐元對沖)C類股份-累積單位,KEMDF
施羅德環球基金系列-美國中小型股票C類股份-累積單位,IUMCF
天達環球策略基金-亞洲股票基金F累積股份,GAEFACC
資本集團歐洲成長及收益基金(盧森堡)T(美元),CIEGTUSD
天達環球策略基金-新興市場公司債券基金IX收益-2股份,EMC649
景順日本小型企業基金A股日圓,2120AA
路博邁投資基金-NB新興市場本地貨幣債券基金B月配息類股(澳幣),IE00BTLWS819
施羅德環球基金系列-新興市場債券(歐元對沖)B1類股份-累積單位,KEMDH
聯博-全球高收益債券基金B股美元,ABGHYBUSD
施羅德環球基金系列-歐元債券C類股份-配息單位,IEBOC
瀚亞投資─中國股票基金Aadmc1(澳幣避險穩定月配),CE3
瀚亞投資─中國股票基金Admc1(美元穩定月配),CE2
貝萊德世界健康科學基金HedgedA2澳幣,BLKWHAAH
貝萊德世界健康科學基金HedgedA2港幣,BLKWHAAI
法儲銀漢瑞斯美國股票基金R-AEUR,LU0147943442
富達基金-世界基金Y股累計美元,LU1084165486
安盛環球基金-美國高收益債券基金ACap(歐元避險),AXAWUHYBAH
富蘭克林坦伯頓全球投資系列－亞洲債券基金澳幣避險A(Mdis)股-H1,1436
景順東協基金B-年配息股美元,1004BY
富蘭克林坦伯頓全球投資系列－精選收益基金澳幣避險A(Mdis)股-H1,1435
施羅德環球基金系列-環球高收益C類股份-累積單位,IGHYF
富蘭克林坦伯頓全球投資系列－公司債基金澳幣避險A(Mdis)股-H1,1433
施羅德環球基金系列-環球高收益A類股份-累積單位,IGHYD
施羅德環球基金系列-環球高收益A1類股份-配息單位,IGHYJ
駿利資產管理基金-駿利策略Alpha基金I股歐元累計(對沖),JAACEUR
天利(盧森堡)-全球能源股票基金(歐元避險),000AMEGLEEEH
天達環球策略基金-歐洲股票基金I累積股份,GEU677
富達基金-日本小型企業基金(A類股累計股份-日圓),LU0261950397
德意志全球主題USDFC,LU0273177237
施羅德環球基金系列-策略債券C類股份-累積單位,ISTBF
PIMCO新興市場債券基金(澳幣避險)-M級類別(月收息股份),PIMCO-BEA
聯博-房貸收益基金S1級別美元,ABMOPS1USD
施羅德環球基金系列-策略債券C類股份-配息單位,ISTBC
安本環球-新興市場股票基金A2,AEFM
施羅德環球基金系列-策略債券A類股份-配息單位,ISTBA
瑞銀(盧森堡)美國增長股票基金(美元),1930124
PIMCO新興市場債券基金-機構H級類別(累積股份),PIMCO-BEI
法巴百利達全球新興市場債券基金C(美元),LU0089276934
富達基金－美元高收益基金(美元累積),LU0605520377
PIMCO新興市場債券基金-M級類別(月收息股份),PIMCO-BEM
MFS全盛基金系列-MFS全盛歐洲小型公司基金I1(歐元),MESCIE1
利安資金日本增長基金(日元),JGFJ
富達基金─全球聚焦基金,LU0157215616
天利(盧森堡)-全球能源股票基金(美元),000AMEGLEE
施羅德環球基金系列-新興市場債券A1類股份-累積單位,IEMDG
聯博-全球高收益債券基金B2股歐元,ABGHYB2EUR
鋒裕基金-美元綜合債券U2,PIMUABU2
富蘭克林坦伯頓法人機構專用基金-外國股票系列Primary股,454
瑞銀(盧森堡)策略基金-收益型(歐元),601325
聯博-房貸收益基金S1X級別歐元,ABSMDS1EUR
匯豐環球投資基金-環球高收益債券AMUSD,TGYUS
路博邁投資基金-NB新興市場本地貨幣債券基金B月配息類股(美元),IE00BTLWSH04
聯博-新興市場多元收益基金A加幣避險級別,ABEMMAACADH
貝萊德全球股票收益基金A8多幣別穩定月配息股份-南非幣避險,BLKGEAZH
PIMCO全球高收益債券基金-M級類別(月收息股份),PIMCO-BYM
百達-全球高息精選-HR美元月配息,LU1112798969
瑞銀(盧森堡)歐元基金,595225
PIMCO全球高收益債券基金-機構H級類別(收息股份),PIMCO-BYG
富達基金-歐洲高收益基金(A類股累計股份-美元避險),LU0621411155
聯博-新興市場成長基金S1股歐元,ABEMGS1EUR
施羅德環球基金系列-亞洲可轉換債券基金(歐元對沖)A1類股份-累積單位,KACBG
貝萊德環球資產配置基金HedgedA2港幣,BLKGAAHH
安本環球-中國股票基金A2,AECHINESE
瀚亞投資─亞洲債券基金C(美元),ASC
歐義銳榮公用事業基金R2,LU0299362425
NN(L)環球高收益基金X股美元,NNGHYXUSD
聯博-日本策略價值基金AD月配南非幣避險級別,ABJSVADZARH
聯博-新興市場成長基金B股澳幣避險,ABEMGBAUDH
PIMCO全球高收益債券基金-M級類別(月收息強化股份),PIMCO-BYP
天達環球策略基金-環球特許品牌基金F累積股份(美元避險),GFF022
瀚亞投資-美國高收益債券基金Andmc1(紐幣避險穩定月配),DUN
聯博-美國收益基金C股美元,ABAIPCUSD
施羅德環球基金系列-歐洲小型公司A類股份-累積單位,IESCD
施羅德環球基金系列-歐洲小型公司A1類股份-累積單位,IESCG
施羅德環球基金系列-歐洲小型公司C類股份-累積單位,IESCF
瀚亞投資-美國高收益債券基金Azdmc1(南非幣避險穩定月配),DUZ
法巴百利達俄羅斯股票基金-月配(美元),LU0950373646
新加坡大華東協基金(星幣),UNF
瑞銀(盧森堡)亞洲貨幣債券基金(美元)(月配息),12192330
貝萊德美元高收益債券基金A2美元,BLKCHIMA
PIMCO全球高收益債券基金-E級類別(收息股份),PIMCO-BY4
瀚亞投資-美國高收益債券基金Admc1(美元穩定月配),DUU
法巴百利達歐洲高股息股票基金C(歐元),LU0111491469
霸菱歐寶基金-A類歐元配息型,NEUROU
瀚亞投資─歐洲投資等級債券基金Aedm(歐元月配),IOEIEM
富達基金－世界基金,LU0069449576
瀚亞投資─美國優質債券基金Azdm(南非幣避險月配),U1A
NN(L)食品飲料基金X股美元,NNFBXUSD
瀚亞投資─M&G北美股息基金A(美元),MAMFUA
天達環球策略基金-環球天然資源基金I累積股份(英鎊),GDR743
瀚亞投資─歐洲投資等級債券基金Ae(歐元),IOEIEA
先機美國入息基金A類收益股(美元),SKANA155
富蘭克林坦伯頓全球基金A股,415
聯博-新興市場債券基金I股美元,ABEMDIUSD
瑞銀(盧森堡)新興市場債券基金(美元)I-A1-累積,10130428
聯博-國際科技基金A股歐元,ABITFAEUR
景順環球指標增值基金C-年配息股美元,2087CY
聯博-全球成長趨勢基金SD月配級別美元,ABGGTSDUSD
歐義銳榮歐洲高收益基金D2,LU0497424365
MFS全盛基金系列-MFS全盛亞太(日本以外)基金B1(美元),MFMADBA
富達基金-全球通膨連結債券基金(Y類股份-英鎊避險),LU0393653919
聯博-印度成長基金A股歐元,ABIGFAEUR
施羅德環球基金系列-新興市場債券(澳幣對沖)A1類股份-配息單位,TEMDJ
都柏林法儲銀國際基金有限公司基金I-盧米斯賽勒斯高收益債券型基金I-AUSD,IE00B23XDT98
富達基金-新興市場債券基金(A-MINCOME(G)-USD類股份),LU0937949310
貝萊德歐洲價值型基金HedgedA2港幣,BLKEVAHH
景順能源基金A股美元,2060AA
瀚亞投資-亞洲股票收益基金Azdmc1(南非幣避險穩定月配),AEK
聯博-亞洲股票基金A股歐元,ABAXJAEUR
聯博-全球債券基金C2股美元,ABGBPC2USD
美盛布蘭迪全球機會固定收益基金A類股美元配息型(M),IE00B3V5M979
保德信WIP機會型股票基金I,LU0111633276
聯博-國際科技基金A股美元,ABITFAUSD
聯博-印度成長基金I股美元,ABIGFIUSD
富蘭克林坦伯頓全球投資系列-印度基金美元A(acc)股,0361
聯博-全球高收益債券基金S1股美元,ABGHYS1USD
貝萊德新興市場債券基金A8多幣別穩定月配息股份-澳幣避險,BLKEBAAH
先機歐洲股票基金A類累積(歐元),SKANA13
路博邁投資基金-NB美國小型企業基金I累積類股(美元),IE00B66ZT477
貝萊德世界健康科學基金A2歐元,BLKMHWAA
富蘭克林坦伯頓全球投資系列-全球債券基金美元A(Mdis)股,0810
貝萊德世界礦業基金A2歐元,BLKMMWAA
摩根士丹利拉丁美洲股票基金A,MSIMLAEA20
匯豐環球投資基金-巴西股票AC,TBEAC
匯豐環球投資基金-巴西股票AD,TBEAD
景順日本小型企業基金A(美元對沖)股美元,2120A7
貝萊德新興市場債券基金A2美元,BLKEBAAU
貝萊德新興市場當地債券基金A2歐元,BLKLESEA
摩根基金-摩根亞太策略股票基金-摩根亞太策略股票(美元)-A股(累計),APEBAU
路博邁投資基金-NB高收益債券基金B累積類股(美元),IE00B9276M52
富蘭克林坦伯頓全球投資系列－潛力歐洲基金歐元A(Ydis)股,0561
瑞銀(盧森堡)大中華股票基金(美元),547581
施羅德環球基金系列-新興亞洲B1類股份-累積單位,IEMAH
富蘭克林坦伯頓全球投資系列-亞洲債券基金美元A(Mdis)股,0385
富蘭克林坦伯頓全球投資系列-亞洲債券基金美元A(acc)股,0384
施羅德環球基金系列-新興市場C類股份-累積單位(澳元),HEMKF
摩根新興中東基金－摩根新興中東(美元)－A股(分派),MIDEE
施羅德環球基金系列-新興亞洲A1類股份-累積單位,IEMAG
瀚亞投資─亞洲當地貨幣債券基金B(美元),ALB
駿利資產管理基金-柏智美國策略價值基金I股歐元累計(對沖),JANIRAC
貝萊德環球高收益債券基金HedgedC2歐元,BLKMHYCC
瑞萬通博基金-全球新能源基金(USD),LU0571081347
聯博-歐洲收益基金AT股美元,ABEIOPATUSD
富達基金－歐元債券基金,LU0048579097
鋒裕基金-新興市場債券I2,PIMEMBI2
英傑華投資-歐洲不動產證券基金,1507LU0160768213
聯博-全球不動產證券基金B股歐元,ABUSREBEUR
聯博-中國時機基金AD月配南非幣避險級別,ABCOPADZARH
霸菱新興市場當地貨幣債券基金-A類歐元配息型,EMINCU
聯博-日本策略價值基金B股歐元,ABJSVBEUR
資本集團美國成長及收益基金(盧森堡)B(美元),CIUSGIBUSD
摩根美國複合收益基金－摩根美國複合收益(美元)－A股(每月派息),UABAMU
富蘭克林坦伯頓全球投資系列-美國政府基金美元AX(acc)股,0708
美盛西方資產全球高收益債券基金A(G)類股美元累積型,IE00B19Z6Z90
景順美國藍籌指標增值基金C(歐元對沖)股歐元,2138C6
美盛QSMV亞太(日本除外)收益股票基金A類股澳幣增益配息型(M)(避險),IE00BQJZX085
天達環球策略基金-環球策略收益基金I累積股份,GHI690
木星生態基金美元,GB0005812150USD
資本集團新興市場債券基金(盧森堡)X,CIEMDXEUR
天達環球策略基金-環球策略收益基金C累積股份,GHI695
天達環球策略基金-環球策略收益基金I收益-2股份,GHI694
施羅德環球基金系列-金磚四國A類股份-累積單位,IBRID
路博邁投資基金-NB新興市場本地貨幣債券基金T月配息類股(美元),IE00BTLWSM56
安本環球-新興市場基礎建設股票基金A2,AEEMINFRA
富達基金－亞洲高收益基金(美元累積),LU0286668453
MFS全盛基金系列-MFS全盛歐洲價值基金IH1美元避險,MEVIH1U
施羅德環球基金系列-環球計量精選價值C類股份-累積單位(歐元),AGAVF
路博邁投資基金-NB美國房地產基金U累積類股(美元),IE00B8Q9BF83
NN(L)能源基金Y股美元,NNEYUSD
資本集團新興市場債券基金(盧森堡)B(美元),CIEMDBUSD
匯豐環球投資基金-印度股票AD,TINDA
天達環球策略基金-美國股票基金F累積股份,GAB471
NN(L)原物料基金P股美元,NNMPUSD
駿利資產管理基金-駿利高收益基金B美元累計,JANHYB2
匯豐環球投資基金-印度股票ID,TINDI
法儲銀盧米斯賽勒斯債券基金R-AUSD,IE00B6150V66
法巴百利達全球高收益債券基金-月配H(澳幣),LU0950369024
羅素全球策略收益基金DH-B累計類股(美元計價),IE00B643SZ75
MFS全盛基金系列-MFS全盛歐洲小型公司基金IH1美元避險,MFEIHIU
瀚亞投資─優質公司債基金Admc1(美元穩定月配),IUCBA1
NN(L)亞洲高股息基金X股美元,NNAHDXUSD
聯博-新興市場成長基金I股美元,ABEMGIUSD
霸菱德國增長基金-A類美元避險累積型,GAHUA
天達環球策略基金-美元貨幣基金A收益股份,GUSA
施羅德環球基金系列-環球企業債券(歐元對沖)A1類股份-累積單位,KHGBG
木星月領息資產配置基金(INC)-美元,GB0031294290USD
施羅德環球基金系列-環球股債收息基金A類股份-配息單位(美元),IGMIA
聯博-全球複合型股票基金B股美元,ABGEBBUSD
