name,code
施羅德環球基金系列-環球企業債券C類股份-累積單位,IHGBF
霸菱高收益債券基金-A類紐幣避險月配息型,HYBFMHNZD
PIMCO美國股票增益基金-E級類別(累積股份),PIMCO-BSR
鋒裕基金-歐洲研究B2(歐元),PIMERHUB
富達基金-中國內需消費基金(歐元),LU0594300252
貝萊德印度基金A2歐元,BLKMIAEA
亨德森遠見亞太地產股票基金,HEN11
NN(L)新興市場債券基金X股對沖級別歐元,NNEMDHXEURH
聯博-美國成長基金B股歐元避險,ABAGPBHEDGE
瀚亞投資-全球新興市場債券基金Admc1(美元穩定月配),GE2
天達環球策略基金-環球黃金基金I累積股份,GGO582
資本集團歐洲成長及收益基金(盧森堡)T,CIEGTEUR
荷寶資本成長基金-荷寶美國卓越股票D美元,LU0226953718
資本集團歐洲成長及收益基金(盧森堡)X,CIEGXEUR
先機日本股票基金C類累積(美元),SKANC09
瀚亞投資─亞洲股票基金Azdmc1(南非幣避險穩定月配),AE8
貝萊德環球小型企業基金C2美元,BLKMGSCC
PIMCO新興市場債券基金(澳幣避險)-M級類別(月收息股份),PIMCO-BEA
資本集團歐洲成長及收益基金(盧森堡)B,CIEGBEUR
聯博-歐洲收益基金S1股美元避險,ABEIOPS1USDH
聯博-全球高收益債券基金AA(穩定月配)澳幣避險級別,ABGHYAAAUDH
駿利資產管理基金-駿利環球生命科技基金B美元累計,JANGLB1
NN(L)美國高股息基金Y股對沖級別澳幣(月配息),NNUSHDYDAUDH
貝萊德環球政府債券基金HedgedA3歐元,BLKGGAHE
鋒裕基金-新興市場債券I2,PIMEMBI2
富達基金－全球優勢產業基金(歐元累積),LU0267387255
路博邁投資基金-NB美國小型企業基金T累積類股(美元),IE00B8HXK965
施羅德環球基金系列-新興市場債券B1類股份-配息單位,IEMDK
新加坡大華全球IPO基金(星幣),UGIP
施羅德環球基金系列-環球債券A類股份-配息單位,IGLBA
施羅德環球基金系列-中國優勢A1類股份-累積單位,ICHOG
先機美國入息基金C類收益股(美元),SKANC73
亨德森遠見基金-亞洲股息收益基金A2-美元,HEN16
瀚亞投資─M&G全球領導企業基金A(歐元),MGLFEA
富蘭克林坦伯頓全球投資系列-拉丁美洲基金美元A(Ydis)股,0804
先機新興市場本地貨幣債券基金C類收益股(美元),SKANC65
施羅德環球基金系列-中東海灣C類股份-累積單位,IMIDF
富達基金-太平洋基金A股累計澳幣避險,LU1046420557
歐義銳榮歐洲小型股基金R2,LU0299362771
摩根新興市場債券基金－摩根新興市場債券(歐元對沖)－A股(每月派息),EMDAME
摩根歐洲動力基金－摩根歐洲動力(澳幣對沖)-A股(累計),EUDAAA
聯博-歐洲價值型基金I股美元,ABEVPIUSD
MFS全盛基金系列-MFS全盛歐洲研究基金B1(美元),MFMEEBA
貝萊德新興市場債券基金A2歐元,BLKEBEAA
未來資產亞洲卓越消費股票基金-I(美元),RBS006
貝萊德世界礦業基金HedgedA2港幣,BLKWMAHH
聯博-全球高收益債券基金BA(穩定月配)級別美元,ABGHYBAUSD
聯博-歐洲價值型基金B股歐元,ABEVPBEUR
MFS全盛基金系列-MFS全盛全球股票基金I1(歐元),MFGEIE1
聯博-歐洲收益基金C2股歐元,ABEIOPC2EUR
施羅德環球基金系列-亞洲債券(歐元對沖)C類股份-累積單位,KASBF
景順泛歐洲基金A-年配息股歐元,2126AY
貝萊德環球資產配置基金A2美元,BLKGLMLA
聯博-新興市場債券基金AA(穩定月配)級別美元,ABEMDAAUSD
先機北美股票基金B類累積(美元),SKANB16
富蘭克林坦伯頓全球投資系列－歐洲高收益基金美元A(Mdis)股,1116
天達環球策略基金-高收入債券基金C收益-2股份(澳幣避險IRD，月配),GEH754
木星歐洲特別時機基金英鎊,GB0004911540GBP
百達-精選品牌-R美元,LU0280434068
貝萊德歐元市場基金A2歐元,BLKMMKAA
天利(盧森堡)-全球新興市場短期債券基金(美元配息),000AMESTAUUP
貝萊德美國特別時機基金A2歐元,BLKMONAA
資本集團全球股票基金(盧森堡)T,CIFGEFT
施羅德環球基金系列-策略債券A1類股份-累積單位,ISTBG
先機歐洲股票基金A類累積(歐元),SKANA13
施羅德環球基金系列-中國優勢C類股份-累積單位,ICHOF
資本集團全球股票基金(盧森堡)X,CIFGEFXEUR
柏瑞環球基金-柏瑞美國大型資本研究增值基金Y,ALCRY
法巴百利達俄羅斯股票基金-年配(歐元),LU0823432025
美盛凱利美國增值基金A類股美元配息型(A),IE00B19ZB219
MFS全盛基金系列-MFS全盛美國密集成長基金I1(美元),MUSSIU1
天達環球策略基金-環球策略管理基金C收益-2股份(澳幣避險IRD，月配),GBG485
柏瑞環球基金-柏瑞美國大型資本研究增值基金A,ALCRA
景順東協基金C-年配息股美元,1004CY
聯博-新興市場價值基金S1股歐元,ABEMVS1EUR
MFS全盛基金系列-MFS全盛全球高收益基金A1(歐元),MFHYA1E
德盛安聯收益成長基金-IT累積類股(美元),AGIF-FV5
安本環球-亞洲小型公司基金A2,AEASMALL
聯博-新興市場成長基金B股美元,ABEMGBUSD
貝萊德環球企業債券基金HedgedA2歐元,BLKGCHAE
景順歐元儲備基金A股歐元,2057AA
路博邁投資基金-NB美國小型企業基金E累積類股(美元),IE00BNK02T39
木星全球系列-木星動力債券基金L類股美元避險累積,LU0853555463
鋒裕基金-亞洲股票(不含日本)A2,PIMPE
貝萊德環球資產配置基金HedgedA2澳幣,BLKBGGAT
羅素全球策略收益基金AUDH-B類股(澳幣計價),IE00B6TGKF51
摩根基金－摩根大中華基金,JFGCF
貝萊德美國靈活股票基金C2美元,BLKMFECC
貝萊德美元優質債券基金A2美元,BLKCIVMA
施羅德環球基金系列-亞洲優勢C類股份-累積單位,IPEQF
富蘭克林坦伯頓全球投資系列-新興國家基金美元A(Ydis)股,0806
歐義銳榮能源原物料基金R,LU0114064677
路博邁投資基金-NB美國房地產基金B累積類股(美元),IE00B8HXHJ53
安本環球-印度股票基金A2,AEINDIA
安盛環球基金-泛靈頓歐洲小型企業基金ACap,AXAWFESC
富蘭克林坦伯頓全球投資系列-成長(歐元)基金歐元A(acc)股,0793
普信美國小型公司股票型基金I(美元),TROWSE004IUSD
德盛東方入息基金-A配息類股(美元避險),AGIF-OIC
鋒裕基金-美國高息B股澳幣收益(穩定配息),PIMUSYAIBSD
先機新興市場本地貨幣債券基金A類累積(美元),SKANA119
聯博-全球高收益債券基金S1D股歐元,ABGHYS1DEUR
施羅德環球基金系列-新興市場債券C類股份-配息單位,IEMDC
貝萊德亞太股票收益基金A2美元,BLKAPUAT
聯博-美國收益基金BA(穩定月配)南非幣避險級別,ABAIPBAZARH
富蘭克林坦伯頓全球投資系列-精選收益基金美元A(acc)股,0426
富達基金－歐盟50TM基金,LU0069450319
宏利環球基金-美國債券基金AAInc,MGF23
聯博-國際醫療基金S1股美元,ABIHCS1USD
法巴百利達全球健康護理股票基金C(美元),LU0823416689
鋒裕基金-歐陸股票A2(歐元),PIMELEU
霸菱亞洲增長基金-A類美元配息型,BAGF
德意志中國股票FC,LU0273146190
GAMStar日本股票基金-AUSD,IE0003001538
德盛德利歐洲債券基金,DIT-ENE
駿利資產管理基金-駿利環球房地產基金A股歐元累計(對沖),JANRA2E
聯博-國際醫療基金C股歐元,ABIHCCEUR
景順中國基金B-年配息股美元,1052BY
聯博-亞洲股票基金AD股紐幣避險,ABAXJADNZDH
貝萊德拉丁美洲基金C2美元,BLKMLAPC
匯豐環球投資基金-拉丁美洲股票AD,TLAAD
資本集團美國成長及收益基金(盧森堡)B(美元),CIUSGIBUSD
聯博-美國收益基金AT股歐元避險,ABAIPATHEDGE
聯博-日本策略價值基金I股美元,ABJSVIUSD
富蘭克林坦伯頓全球投資系列-精選收益基金美元A(Mdis)股,0427
聯博-全球複合型股票基金C股歐元,ABGEBCEUR
瀚亞投資─中國股票基金Admc1(美元穩定月配),CE2
聯博-美國前瞻主題基金I股美元,ABUSTRIUSD
天利投資專業基金-天利全球股票收入基金第一類淨累計(美元),000TGEDRNALN
鋒裕基金-亞洲股票(不含日本)I2(歐元),PIMPEUI
瀚亞投資─亞洲債券基金A(美元),IOABUA
普信全球高收益債券型基金A(美元),TROWSB005AUSD
聯博-精選美國股票基金I股美元,ABSUEIUSD
景順泛歐洲基金A股歐元,2126AA
聯博-房貸收益基金BA(穩定月配)南非幣避險級別,ABMOPBAZARH
貝萊德歐洲基金A2歐元,BLKMUEAA
富蘭克林坦伯頓全球投資系列-中小型企業基金美元B(acc)股,0271
貝萊德世界健康科學基金HedgedA2澳幣,BLKWHAAH
PIMCO美國高收益債券基金-機構H級類別(累積股份),PIMCO-BHI
天達環球策略基金-環球債券基金I累積股份,GBO563
NN(L)原物料基金Y股歐元,NNMYEUR
施羅德環球基金系列-環球股債收息基金(歐元對沖)A類股份-配息單位,KGMIA
路博邁投資基金-NB美國房地產基金T累積類股(南非幣),IE00BCDYZG37
富達基金-歐洲入息基金Y股累計歐元,LU0353648032
利安資金新加坡均衡基金(美元),OSBU
天達環球策略基金-英鎊貨幣基金A收益股份,GSFA
富達基金-新興市場債券基金(A股月配息-歐元),LU0238204472
駿利資產管理基金-柏智美國策略價值基金B美元累計,JANSVBI
荷寶資本成長基金-荷寶亞太優越股票D歐元,LU0084617165
施羅德環球基金系列-歐元短期債券A1類股份-累積單位,IESTG
貝萊德歐洲價值型基金A2美元,BLKEVPMA
紐約梅隆環球債券投資基金AEUR,MGBEA
聯博-歐元區策略價值基金S1股歐元,ABESVS1EUR
貝萊德日本靈活股票基金C2日圓,BLKMLFAT
施羅德環球基金系列-歐洲股息基金C類股份-累積單位(歐元),IEDVF
柏瑞環球基金-柏瑞策略債券基金YD,ASBMYD
美盛西方資產新興市場總回報債券基金A類股美元配息型(M),IE00B23Z9N10
普信全球高收益債券型基金I(美元),TROWSB005IUSD
聯博-全球債券基金C股美元,ABGBPCUSD
百達-歐洲小型企業-R歐元,LU0131725367
先機新興市場債券基金B類累積(美元),SKANB35
摩根環球企業債券基金(美元)─A股(累計),GCBAAU
柏瑞環球基金-柏瑞拉丁美洲中小型公司股票基金A,ALSPA
景順印度股票基金C-年配息股美元,2099CY
德意志可轉債美元避險級別USDLCH,LU0273170141
瑞銀(盧森堡)加幣基金,601333
MFS全盛基金系列-MFS全盛有限償還期基金B1(美元),MFMLMBA
富達基金－亞洲成長趨勢基金(Y類股份累計股份-美元),LU0346390601
法巴百利達優化波動全球股票基金-月配(美元),LU0950375773
鋒裕基金-日本股票I2,PIMJPEI
貝萊德日本特別時機基金A2美元,BLKMJOAA
富達基金-新興市場基金(A類股累計股份-美元),LU0261950470
木星全球系列-木星印度精選基金L類股美元年收益,LU0365089902
聯博-亞洲股票基金ID股歐元,ABAXJIDEUR
鋒裕基金-環球高收益TXD,PIMGHYTXD
愛德蒙得洛希爾環球黃金基金(A),EDR11
富達基金-亞洲小型企業基金A股累計歐元,LU0702159772
聯博-新興市場多元收益基金AD月配級別美元,ABEMMAADUSD
施羅德環球基金系列-新興亞洲A類股份-累積單位,IEMAD
德盛安聯歐洲高息股票基金-IT累積類股(歐元),AGIF-FQI
利安資金新馬基金(新元),SCLF
聯博-美國收益基金BA(穩定月配)級別美元,ABAIPBAUSD
法儲銀盧米斯賽勒斯新興市場債券型基金I-AUSD,LU0255249772
景順日本小型企業基金C股日圓,2120CC
歐義銳榮新興亞洲股票基金R,LU0090981274
鋒裕基金-美元綜合債券I2(歐元),PIMUABUI2
施羅德環球基金系列-亞太地產C類股份-累積單位,IAPPF
宏利環球基金－美國特別機會基金T股,MGF22
聯博-新興市場債券基金B2股美元,ABEMDB2USD
木星中國基金(ACC)-英鎊,GB00B1DTDX49GBP
瀚亞投資─美國複合收益債券基金Adm(美元月配),IUSBUM
富蘭克林坦伯頓全球投資系列-亞洲小型企業基金美元A(acc)股,1009
景順日本動力基金A-年配息股美元,1049AY
PIMCO絕對收益債券基金-E級類別(收息股份),PIMCO-BW4
富蘭克林坦伯頓中小型公司成長基金A股,103
貝萊德環球小型企業基金HedgedA2澳幣,BLKCAAAH
美盛西方資產全球多重策略基金A類股美元配息型(M),IE00B23Z7H10
摩根基金－摩根日本基金－摩根日本(日圓)－A股(累計),JAEAAJ
木星月領息資產配置基金(INC)-英鎊,GB0031294290GBP
富達基金－法國基金,LU0048579410
瀚亞投資─美國高收益債券基金A(美元),UHYBUA
路博邁投資基金-NB美國房地產基金E累積類股(澳幣),IE00BNK02P90
歐義銳榮義大利股票基金R,LU0130323438
景順新興市場債券基金C-半年配息股美元,1013CS
宏利環球基金-美洲增長基金A股,MGF08
天達環球策略基金-環球策略收益基金I累積股份,GHI690
NN(L)新興市場債券基金Y股美元(月配息),NNEMDHYDUSD
瑞銀(盧森堡)美國增長股票基金(美元),1930124
駿利資產管理基金-駿利環球房地產基金I股歐元累計(對沖),JANREUR
鋒裕基金-美元綜合債券T2,PIMUABT2
瑞銀(盧森堡)澳幣基金-KC,4731657
聯博-全球不動產證券基金B股美元,ABUSREBUSD
施羅德環球基金系列-新興市場債券(歐元對沖)A1類股份-配息單位,KEMDJ
瑞聯UBAM歐洲股票基金歐元AC,LU0045842449
歐義銳榮能源原物料基金RH,LU0155226151
百達-日本精選-R歐元,LU0255975913
駿利資產管理基金-駿利靈活入息基金B美元累計,JANFIB2
富蘭克林坦伯頓全球投資系列-精選收益基金美元B(Mdis)股,0430
貝萊德印度基金A2美元,BLKMIAUA
聯博-全球高收益債券基金B股歐元,ABGHYBEUR
普信亞洲(除日本)股票型基金A(美元),TROWSE001AUSD
鋒裕基金-新興市場債券TXD,PIMEMBTXD
富達基金-歐元現金基金(歐元累積),LU0261953490
美盛西方資產亞洲機會債券基金優類股美元累積型,IE00B2Q1FT43
施羅德環球基金系列-環球股債收息基金A類股份-累積單位(美元),IGMID
路博邁投資基金-NB美國房地產基金T累積類股(澳元),IE00B8HXGG57
駿利資產管理基金-駿利靈活入息基金A美元累計,JANFIA2
霸菱新興市場當地貨幣債券基金-A類歐元配息型,EMINCU
法巴百利達優化波動全球股票基金C(歐元),LU0823417810
法巴百利達美國增長股票基金I(美元),LU0823435044
富達基金-全球消費行業基金(A類股累計股份-美元),LU0882574139
資本集團新興市場完全機會基金(盧森堡)T(美元),CIETOPTUSD
MFS全盛基金系列-MFS全盛研究債券基金B1(美元),MFMRBBR
荷寶資本成長基金-荷寶環球地產股票M美元,LU0699433222
富蘭克林坦伯頓全球投資系列-新興國家基金美元A(acc)股,0785
鋒裕基金-中國股票I2(歐元),PIMCEIEUR
貝萊德歐洲價值型基金C2歐元,BLKMEVCC
NN(L)歐元高股息基金P股歐元,NNEHDPEUR
瀚亞投資─優質公司債基金B(美元),UPB
瀚亞投資─M&G全球民生基礎基金A(歐元),MGBFEA
鋒裕基金-環球高收益B股南非幣收益(穩定配息),PIMGHYZIBSD
富達基金-歐洲高收益基金(Y類股份累計股份-歐元),LU0346390270
施羅德環球基金系列-香港股票(歐元對沖)C類股份-累積單位,KHKEF
法巴百利達美國小型股票基金C(美元),LU0823410997
景順能源基金A股美元,2060AA
貝萊德亞洲老虎債券基金A2美元,BLKTIGMA
匯豐環球投資基金-環球新興市場債券AMHEUR,TGBEU
瑞萬通博基金-歐元債券基金AM(USD),LU0571063014
天達環球策略基金-美國股票基金C收益股份,GABC
聯博-全球債券基金A股美元,ABGBPAUSD
摩根歐洲動力基金－摩根歐洲動力(美元)－A股(累計),EUDAAU
鋒裕基金-新興市場當地貨幣債券AXD,PIMEMBLCAXD
美盛QSMV歐洲收益股票基金A類股美元累積型(避險),IE00BQJZX317
富達基金-新興市場債券基金(歐元),LU0238203821
先機亞洲股票基金A類累積(美元),SKANA127
景順環球高收益債券基金A-半年配息股美元,1064AS
聯博-新興市場多元收益基金A加幣避險級別,ABEMMAACADH
聯博-房貸收益基金IX級別歐元,ABSMDIEUR
摩根士丹利印度股票基金A,MSIMIEA85
法巴百利達全球新興市場債券基金C(美元),LU0089276934
鋒裕基金-新興市場債券B2,PIMEMBB2
駿利資產管理基金-駿利美國短期債券基金I美元入息,JANSTII
天達環球策略基金-投資評級公司債券基金F收益-2股份,GDH454
霸菱德國增長基金-歐元累積型,EGERM
施羅德環球基金系列-亞洲債券C類股份-累積單位,IASBF
霸菱大東協基金-A類英鎊配息型,HBPFGBP
駿利資產管理基金-駿利平衡基金A股歐元入息(對沖),JBALAEI
聯博-中國時機基金S1級別美元,ABGCHS1USD
資本集團新興市場債券基金(盧森堡)T(美元),CIEMDTUSD
貝萊德歐洲價值型基金HedgedA2澳幣,BLKEVAAH
宏利環球基金-新興東歐基金A股,MGF12
聯博-前瞻主題基金C股澳幣避險,ABGTRCAUDH
羅素亞太(日本除外)基金-TDB收益類別(美元),IE00B9LCLS21
